Name,Group,Grade Name,Score,Handbook Link,Subscores,Parent Score,Attributes,JSG Grading Status
Bounty Score,Content,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20316dca56505a4e7bb73ee550b76e3bc9.md),"General WG Score, Subscore",Not Completed
Bounty Score,Forum,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20edbf8275049f43109753aef4533b3a7b.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2036972e434a2f4cac9557bf51024cac77.md)","General WG Score, Subscore",Not Completed
Bounty Score,Builders,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%209fdd606b269f4e599ac51a0998b33614.md),"General WG Score, Subscore",Not Completed
Bounty Score,Marketing,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20edbf8275049f43109753aef4533b3a7b.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2036972e434a2f4cac9557bf51024cac77.md)","General WG Score, Subscore",Not Completed
Logging,Storage,LOGGING_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2023/Council%20Period%2017/Storage%20Score%20397a214058b0430fa24415c31f3981f2.md),"Grade, Group Specific Scores, Subscore",Not Completed
Total Breaches of Policy,Content,TOTAL_BREACHES_OF_POLICY,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#moderation_score,,"Moderation Score (Council%2023/Council%20Period%2017/Moderation%20Score%20e9f8e61a8a084677b95e1fb21ffea3d1.md), Curation Testing Score (Council%2023/Council%20Period%2017/Curation%20Testing%20Score%2072e11dcf29c046ec9e155a38f3e8d93c.md)","Catastrophic Errors, Grade, Spot Check",Not Completed
Meeting score,Council,MEETING_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-handover-meeting,,Network Performance Score (Council%2023/Council%20Period%2017/Network%20Performance%20Score%20279437990b624aefb9a51c9d640c1a69.md),"Forum Post, Master Score",Not Completed
Opening Score,HR,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2098231fe7639744ff924d622f5d28dd1f.md),"General WG Score, Subscore",Not Completed
Opening Score,Forum,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20edbf8275049f43109753aef4533b3a7b.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2036972e434a2f4cac9557bf51024cac77.md)","General WG Score, Subscore",Not Completed
Opening Score,Storage,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%205ca0e617cd334e10809c31442dcbd00a.md),"General WG Score, Subscore",Not Completed
Opening Score,Distributors,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20f53e36ec9c304ee3a8af2889b0667de8.md),"General WG Score, Subscore",Not Completed
Opening Score,Marketing,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20edbf8275049f43109753aef4533b3a7b.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2036972e434a2f4cac9557bf51024cac77.md)","General WG Score, Subscore",Not Completed
Opening Score,Builders,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%209fdd606b269f4e599ac51a0998b33614.md),"General WG Score, Subscore",Not Completed
Opening Score,Content,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20316dca56505a4e7bb73ee550b76e3bc9.md),"General WG Score, Subscore",Not Completed
System,Storage,SYSTEM_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2023/Council%20Period%2017/Storage%20Score%20397a214058b0430fa24415c31f3981f2.md),"Grade, Group Specific Scores, Subscore",Not Completed
System,Distributors,SYSTEM_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#system_score,,Distributor Score (Council%2023/Council%20Period%2017/Distributor%20Score%20df59e5050c04432ea5f0f848bf50d6a1.md),"Grade, Group Specific Scores, Spot Check, Subscore",Not Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,,,,,"Grade, Subscore",Not Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,,,,,Group Specific Scores,Not Completed
Bounty Management Score,HR,BOUNTY_MANAGEMENT_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,,HR Score (Council%2023/Council%20Period%2017/HR%20Score%20580b1d720c99440da33e9c6a559628e2.md),"Group Specific Scores, Subscore",Not Completed
Recruiting Score,Marketing,RECRUITING_SCORE,,,,,Group Specific Scores,Not Completed
Curation Testing Score,Content,CURATION_TESTING_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Total Breaches of Policy (Council%2023/Council%20Period%2017/Total%20Breaches%20of%20Policy%20c439038b271f49dcbcfac533d25a7f01.md),Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),"Group Specific Scores, Subscore",Not Completed
Block time too low,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#block-time-too-low,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
No available sources for data object,Distributors,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Workflow Violation,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,,,Catastrophic Errors,Not Completed
Failure to apply moderation rules,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#failure-to-apply-moderation-rules,,Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Inadequate Report,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#inadequate-report,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Missed runtime upgrade,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#missed-runtime-upgrade,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Featured Content Unplayable,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,,Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Upgrading non-Jsgenesis runtime,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#upgrading-non-jsgenesis-runtime,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
On chain Budget and Opening proposals without JOY equivalent,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Logging does not occur,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#catastrophic-errors,,Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Permanent Data Object Loss,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#permanent-data-object-loss,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Violation of Content Policy,Forum,,,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#catastrophic-errors,,,Catastrophic Errors,Not Completed
Incorrect Reporting,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Unwarranted deletion,Forum,,,,,,Catastrophic Errors,Not Completed
Total $tJOY exceeds tJOY_BUDGET,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Member Faucet Empty,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Missing Judgement,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Inadequate Report,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,,,Catastrophic Errors,Not Completed
Council Period Parameters,JSG,,,,,,,Not Completed
